DATE;HOME;AWAY;FTHG;FTAG;DIFF
29/12/2023;Lazio;Frosinone;3;1;2
29/12/2023;Fiorentina;Torino;1;0;1
29/12/2023;Napoli;Monza;0;0;0
23/12/2023;AS Roma;Napoli;2;0;2
23/12/2023;Inter;Lecce;2;0;2
23/12/2023;Verona;Cagliari;2;0;2
23/12/2023;Bologna;Atalanta;1;0;1
23/12/2023;Torino;Udinese;1;1;0
23/12/2023;Frosinone;Juventus;1;2;-1
22/12/2023;Monza;Fiorentina;0;1;-1
22/12/2023;Salernitana;AC Milan;2;2;0
22/12/2023;Empoli;Lazio;0;2;-2
22/12/2023;Sassuolo;Genoa;1;2;-1
18/12/2023;Atalanta;Salernitana;4;1;3
17/12/2023;Lazio;Inter;0;2;-2
17/12/2023;Bologna;AS Roma;2;0;2
17/12/2023;Fiorentina;Verona;1;0;1
17/12/2023;Udinese;Sassuolo;2;2;0
17/12/2023;AC Milan;Monza;3;0;3
16/12/2023;Torino;Empoli;1;0;1
16/12/2023;Napoli;Cagliari;2;1;1
16/12/2023;Lecce;Frosinone;2;1;1
15/12/2023;Genoa;Juventus;1;1;0
11/12/2023;Cagliari;Sassuolo;2;1;1
11/12/2023;Empoli;Lecce;1;1;0
10/12/2023;AS Roma;Fiorentina;1;1;0
10/12/2023;Salernitana;Bologna;1;2;-1
10/12/2023;Monza;Genoa;1;0;1
10/12/2023;Frosinone;Torino;0;0;0
09/12/2023;Inter;Udinese;4;0;4
09/12/2023;Atalanta;AC Milan;3;2;1
09/12/2023;Verona;Lazio;1;1;0
08/12/2023;Juventus;Napoli;1;0;1
04/12/2023;Torino;Atalanta;3;0;3
03/12/2023;Napoli;Inter;0;3;-3
03/12/2023;Sassuolo;AS Roma;1;2;-1
03/12/2023;Fiorentina;Salernitana;3;0;3
03/12/2023;Udinese;Verona;3;3;0
03/12/2023;Lecce;Bologna;1;1;0
02/12/2023;AC Milan;Frosinone;3;1;2
02/12/2023;Lazio;Cagliari;1;0;1
02/12/2023;Genoa;Empoli;1;1;0
01/12/2023;Monza;Juventus;1;2;-1
27/11/2023;Bologna;Torino;2;0;2
27/11/2023;Verona;Lecce;2;2;0
26/11/2023;Juventus;Inter;1;1;0
26/11/2023;AS Roma;Udinese;3;1;2
26/11/2023;Empoli;Sassuolo;3;4;-1
26/11/2023;Frosinone;Genoa;2;1;1
26/11/2023;Cagliari;Monza;1;1;0
25/11/2023;AC Milan;Fiorentina;1;0;1
25/11/2023;Atalanta;Napoli;1;2;-1
25/11/2023;Salernitana;Lazio;2;1;1
12/11/2023;Inter;Frosinone;2;0;2
12/11/2023;Lazio;AS Roma;0;0;0
12/11/2023;Fiorentina;Bologna;2;1;1
12/11/2023;Udinese;Atalanta;1;1;0
12/11/2023;Napoli;Empoli;0;1;-1
