DATE;HOME;AWAY;FTHG;FTAG;DIFF
05/11/2022;Sudtirol;Cagliari;2;2;0
05/11/2022;Ternana;Spal;0;0;0
30/10/2022;Perugia;Cittadella;0;2;-2
29/10/2022;Genoa;Brescia;1;1;0
29/10/2022;Benevento;Pisa;0;0;0
29/10/2022;Cagliari;Reggio Calabria;1;1;0
29/10/2022;Cosenza;Frosinone;1;2;-1
29/10/2022;Modena;Palermo;0;2;-2
29/10/2022;Parma;Como;1;0;1
29/10/2022;Spal;Sudtirol;1;1;0
29/10/2022;Venezia;Ascoli;0;2;-2
28/10/2022;Bari;Ternana;0;0;0
24/10/2022;Ascoli;Cagliari;2;1;1
23/10/2022;Palermo;Cittadella;0;0;0
23/10/2022;Pisa;Modena;4;2;2
22/10/2022;Ternana;Genoa;1;2;-1
22/10/2022;Brescia;Venezia;1;1;0
22/10/2022;Como;Benevento;2;1;1
22/10/2022;Frosinone;Bari;1;0;1
22/10/2022;Reggio Calabria;Perugia;2;3;-1
22/10/2022;Spal;Cosenza;5;0;5
22/10/2022;Sudtirol;Parma;1;0;1
16/10/2022;Perugia;Sudtirol;1;2;-1
15/10/2022;Bari;Ascoli;0;2;-2
15/10/2022;Benevento;Ternana;2;3;-1
15/10/2022;Cagliari;Brescia;2;1;1
15/10/2022;Cittadella;Spal;0;0;0
15/10/2022;Cosenza;Genoa;1;2;-1
15/10/2022;Modena;Como;5;1;4
15/10/2022;Palermo;Pisa;3;3;0
15/10/2022;Parma;Reggio Calabria;2;0;2
14/10/2022;Venezia;Frosinone;1;3;-2
09/10/2022;Como;Perugia;1;0;1
09/10/2022;Sudtirol;Benevento;1;1;0
08/10/2022;Frosinone;Spal;2;0;2
08/10/2022;Reggio Calabria;Cosenza;3;0;3
08/10/2022;Ascoli;Modena;1;2;-1
08/10/2022;Brescia;Cittadella;1;1;0
08/10/2022;Pisa;Parma;0;0;0
08/10/2022;Ternana;Palermo;3;0;3
08/10/2022;Venezia;Bari;1;2;-1
07/10/2022;Genoa;Cagliari;0;0;0
02/10/2022;Benevento;Ascoli;1;1;0
01/10/2022;Perugia;Pisa;1;3;-2
01/10/2022;Bari;Brescia;6;2;4
01/10/2022;Cagliari;Venezia;1;4;-3
01/10/2022;Cittadella;Ternana;0;2;-2
01/10/2022;Modena;Reggio Calabria;1;0;1
01/10/2022;Palermo;Sudtirol;0;1;-1
01/10/2022;Parma;Frosinone;2;1;1
01/10/2022;Spal;Genoa;0;2;-2
30/09/2022;Cosenza;Como;3;1;2
18/09/2022;Ternana;Perugia;1;0;1
17/09/2022;Genoa;Modena;1;0;1
17/09/2022;Ascoli;Parma;1;3;-2
17/09/2022;Cagliari;Bari;0;1;-1
17/09/2022;Como;Spal;3;3;0
17/09/2022;Frosinone;Palermo;1;0;1
17/09/2022;Reggio Calabria;Cittadella;3;0;3
17/09/2022;Sudtirol;Cosenza;1;1;0
17/09/2022;Venezia;Pisa;1;1;0
16/09/2022;Brescia;Benevento;1;0;1
11/09/2022;Spal;Venezia;2;0;2
10/09/2022;Perugia;Ascoli;1;0;1
10/09/2022;Benevento;Cagliari;0;2;-2
10/09/2022;Cittadella;Frosinone;1;0;1
10/09/2022;Como;Sudtirol;0;2;-2
10/09/2022;Cosenza;Bari;0;1;-1
10/09/2022;Modena;Brescia;1;3;-2
10/09/2022;Parma;Ternana;2;3;-1
10/09/2022;Pisa;Reggio Calabria;0;1;-1
09/09/2022;Palermo;Genoa;1;0;1
04/09/2022;Sudtirol;Pisa;2;1;1
03/09/2022;Genoa;Parma;3;3;0
03/09/2022;Ascoli;Cittadella;0;0;0
03/09/2022;Bari;Spal;2;2;0
03/09/2022;Brescia;Perugia;2;1;1
03/09/2022;Frosinone;Como;2;0;2
03/09/2022;Reggio Calabria;Palermo;3;0;3
03/09/2022;Ternana;Cosenza;1;1;0
03/09/2022;Venezia;Benevento;0;2;-2
02/09/2022;Cagliari;Modena;1;0;1
29/08/2022;Como;Brescia;0;1;-1
28/08/2022;Benevento;Frosinone;2;1;1
28/08/2022;Cittadella;Venezia;1;1;0
28/08/2022;Parma;Cosenza;1;0;1
28/08/2022;Perugia;Bari;1;3;-2
28/08/2022;Pisa;Genoa;0;1;-1
28/08/2022;Reggio Calabria;Sudtirol;4;0;4
27/08/2022;Modena;Ternana;4;1;3
