DATE;HOME;AWAY;FTHG;FTAG;DIFF
20/01/2023;Sporting CP;Vizela;2;1;1
20/01/2023;Arouca;Portimonense;4;0;4
16/01/2023;Gil Vicente;Vitoria Guimaraes;2;1;1
16/01/2023;Estoril;Casa Pia;2;0;2
15/01/2023;FC Porto;Famalicao;4;1;3
15/01/2023;Benfica;Sporting CP;2;2;0
15/01/2023;Chaves;Arouca;1;1;0
14/01/2023;Braga;Boavista;1;0;1
14/01/2023;Rio Ave;Pacos Ferreira;0;1;-1
14/01/2023;Vizela;Maritimo;3;0;3
13/01/2023;Portimonense;Santa Clara;0;0;0
08/01/2023;Boavista;Gil Vicente;1;0;1
08/01/2023;Maritimo;Sporting CP;1;0;1
08/01/2023;Pacos Ferreira;Chaves;1;1;0
07/01/2023;Casa Pia;FC Porto;0;0;0
07/01/2023;Vitoria Guimaraes;Rio Ave;0;0;0
07/01/2023;Arouca;Estoril;2;0;2
06/01/2023;Famalicao;Vizela;2;1;1
06/01/2023;Benfica;Portimonense;1;0;1
05/01/2023;Santa Clara;Braga;0;4;-4
30/12/2022;Braga;Benfica;3;0;3
30/12/2022;Vizela;Vitoria Guimaraes;3;0;3
30/12/2022;Chaves;Famalicao;0;2;-2
29/12/2022;Sporting CP;Pacos Ferreira;3;0;3
29/12/2022;Gil Vicente;Santa Clara;1;0;1
28/12/2022;FC Porto;Arouca;5;1;4
28/12/2022;Portimonense;Casa Pia;1;2;-1
23/12/2022;Rio Ave;Maritimo;1;1;0
14/11/2022;Santa Clara;Estoril;3;1;2
13/11/2022;Famalicao;Sporting CP;1;2;-1
13/11/2022;Benfica;Gil Vicente;3;1;2
13/11/2022;Casa Pia;Chaves;1;2;-1
13/11/2022;Portimonense;Braga;1;2;-1
13/11/2022;Pacos Ferreira;Vizela;0;2;-2
13/11/2022;Vitoria Guimaraes;Maritimo;1;0;1
12/11/2022;Boavista;FC Porto;1;4;-3
12/11/2022;Arouca;Rio Ave;0;1;-1
07/11/2022;Chaves;Santa Clara;0;0;0
06/11/2022;Estoril;Benfica;1;5;-4
06/11/2022;Braga;Casa Pia;0;1;-1
06/11/2022;Maritimo;Famalicao;0;0;0
06/11/2022;Rio Ave;Boavista;1;0;1
05/11/2022;Sporting CP;Vitoria Guimaraes;3;0;3
05/11/2022;FC Porto;Pacos Ferreira;4;0;4
05/11/2022;Vizela;Arouca;0;1;-1
04/11/2022;Gil Vicente;Portimonense;1;2;-1
31/10/2022;Vitoria Guimaraes;Famalicao;3;2;1
30/10/2022;Gil Vicente;Braga;0;1;-1
30/10/2022;Casa Pia;Rio Ave;1;0;1
30/10/2022;Boavista;Vizela;2;2;0
30/10/2022;Portimonense;Estoril;1;1;0
29/10/2022;Arouca;Sporting CP;1;0;1
29/10/2022;Benfica;Chaves;5;0;5
29/10/2022;Santa Clara;FC Porto;1;1;0
28/10/2022;Pacos Ferreira;Maritimo;0;1;-1
24/10/2022;Rio Ave;Portimonense;1;0;1
