DATE;HOME;AWAY;FTHG;FTAG;DIFF
22/01/2023;Twente;Utrecht;2;0;2
22/01/2023;Heerenveen;Groningen;3;1;2
21/01/2023;Cambuur;Sparta Rotterdam;0;3;-3
21/01/2023;PSV;Vitesse;1;0;1
21/01/2023;Nijmegen;FC Emmen;3;1;2
20/01/2023;Excelsior;FC Volendam;2;0;2
15/01/2023;FC Emmen;Cambuur;0;0;0
15/01/2023;Groningen;Feyenoord;0;3;-3
15/01/2023;G.A. Eagles;Utrecht;2;2;0
15/01/2023;Sittard;PSV;2;2;0
15/01/2023;Vitesse;Nijmegen;0;0;0
14/01/2023;Ajax;Twente;0;0;0
14/01/2023;Sparta Rotterdam;Excelsior;1;0;1
14/01/2023;FC Volendam;Waalwijk;2;1;1
14/01/2023;Heerenveen;AZ Alkmaar;0;2;-2
08/01/2023;Excelsior;Groningen;1;0;1
08/01/2023;Cambuur;FC Volendam;0;3;-3
08/01/2023;Nijmegen;Ajax;1;1;0
08/01/2023;Utrecht;Feyenoord;1;1;0
07/01/2023;PSV;Sparta Rotterdam;0;0;0
07/01/2023;Sittard;G.A. Eagles;0;2;-2
07/01/2023;AZ Alkmaar;Vitesse;1;1;0
07/01/2023;Waalwijk;Heerenveen;0;0;0
06/01/2023;Twente;FC Emmen;2;0;2
13/11/2022;G.A. Eagles;Vitesse;2;2;0
13/11/2022;Feyenoord;Excelsior;5;1;4
13/11/2022;Groningen;Sittard;2;3;-1
13/11/2022;Heerenveen;Cambuur;2;1;1
13/11/2022;Nijmegen;Waalwijk;6;1;5
12/11/2022;PSV;AZ Alkmaar;0;1;-1
12/11/2022;FC Emmen;Ajax;3;3;0
12/11/2022;FC Volendam;Utrecht;0;4;-4
11/11/2022;Sparta Rotterdam;Twente;1;1;0
10/11/2022;Feyenoord;Cambuur;1;0;1
09/11/2022;Ajax;Vitesse;2;2;0
06/11/2022;Ajax;PSV;1;2;-1
06/11/2022;Waalwijk;AZ Alkmaar;3;1;2
06/11/2022;FC Volendam;Feyenoord;0;2;-2
06/11/2022;Twente;G.A. Eagles;1;1;0
06/11/2022;Utrecht;Groningen;2;1;1
05/11/2022;Excelsior;Heerenveen;0;1;-1
05/11/2022;Sittard;FC Emmen;0;1;-1
05/11/2022;Vitesse;Sparta Rotterdam;0;4;-4
04/11/2022;Cambuur;Nijmegen;0;1;-1
30/10/2022;AZ Alkmaar;FC Volendam;2;1;1
30/10/2022;PSV;Nijmegen;3;0;3
30/10/2022;Twente;Waalwijk;3;0;3
30/10/2022;FC Emmen;Groningen;0;0;0
29/10/2022;G.A. Eagles;Excelsior;3;1;2
29/10/2022;Sparta Rotterdam;Sittard;3;1;2
29/10/2022;Heerenveen;Utrecht;1;2;-1
23/10/2022;FC Volendam;Heerenveen;1;3;-2
23/10/2022;Utrecht;Sparta Rotterdam;3;1;2
23/10/2022;Cambuur;Twente;0;1;-1
23/10/2022;Groningen;PSV;4;2;2
23/10/2022;Nijmegen;G.A. Eagles;3;3;0
23/10/2022;Excelsior;AZ Alkmaar;2;1;1
22/10/2022;Vitesse;FC Emmen;2;1;1
22/10/2022;Waalwijk;Ajax;1;4;-3
22/10/2022;Feyenoord;Sittard;1;1;0
16/10/2022;Ajax;Excelsior;7;1;6
16/10/2022;AZ Alkmaar;Feyenoord;1;3;-2
16/10/2022;PSV;Utrecht;6;1;5
16/10/2022;Twente;Groningen;3;0;3
16/10/2022;Sparta Rotterdam;Nijmegen;2;0;2
15/10/2022;Cambuur;Vitesse;0;3;-3
15/10/2022;G.A. Eagles;Heerenveen;1;1;0
15/10/2022;Sittard;Waalwijk;0;0;0
14/10/2022;FC Emmen;FC Volendam;1;1;0
09/10/2022;Vitesse;Sittard;1;2;-1
09/10/2022;Heerenveen;PSV;0;1;-1
09/10/2022;Feyenoord;Twente;2;0;2
09/10/2022;Utrecht;AZ Alkmaar;1;2;-1
09/10/2022;G.A. Eagles;Cambuur;0;0;0
08/10/2022;Nijmegen;Excelsior;1;1;0
08/10/2022;Sparta Rotterdam;FC Emmen;3;1;2
08/10/2022;FC Volendam;Ajax;2;4;-2
07/10/2022;Groningen;Waalwijk;2;3;-1
02/10/2022;FC Emmen;Heerenveen;0;0;0
02/10/2022;Waalwijk;Sparta Rotterdam;2;2;0
02/10/2022;Excelsior;Utrecht;0;1;-1
02/10/2022;Nijmegen;Feyenoord;1;1;0
02/10/2022;Sittard;FC Volendam;2;0;2
01/10/2022;Twente;Vitesse;3;0;3
01/10/2022;Ajax;G.A. Eagles;1;1;0
01/10/2022;Groningen;AZ Alkmaar;1;4;-3
01/10/2022;Cambuur;PSV;3;0;3
18/09/2022;AZ Alkmaar;Ajax;2;1;1
18/09/2022;Heerenveen;Twente;2;1;1
18/09/2022;PSV;Feyenoord;4;3;1
18/09/2022;G.A. Eagles;FC Emmen;2;0;2
17/09/2022;Sittard;Excelsior;1;0;1
17/09/2022;Waalwijk;Cambuur;5;1;4
17/09/2022;Vitesse;FC Volendam;1;1;0
17/09/2022;Sparta Rotterdam;Groningen;2;1;1
16/09/2022;Utrecht;Nijmegen;0;0;0
11/09/2022;Feyenoord;Sparta Rotterdam;3;0;3
11/09/2022;AZ Alkmaar;Twente;1;1;0
11/09/2022;Cambuur;Groningen;0;1;-1
11/09/2022;PSV;Waalwijk;1;0;1
11/09/2022;Utrecht;Vitesse;1;0;1
10/09/2022;Excelsior;FC Emmen;2;1;1
10/09/2022;Ajax;Heerenveen;5;0;5
10/09/2022;Nijmegen;Sittard;1;1;0
09/09/2022;FC Volendam;G.A. Eagles;2;3;-1
04/09/2022;Groningen;Vitesse;0;1;-1
