DATE;HOME;AWAY;FTHG;FTAG;DIFF
08/10/2023;Besiktas;Istanbulspor AS;2;0;2
08/10/2023;Rizespor;Samsunspor;1;0;1
07/10/2023;Antalyaspor;Galatasaray;0;2;-2
07/10/2023;Basaksehir;Gaziantep;2;0;2
07/10/2023;Ankaragucu;Kayserispor;3;0;3
07/10/2023;Pendikspor;Sivasspor;2;3;-1
06/10/2023;Adana Demirspor;Trabzonspor;1;0;1
06/10/2023;Alanyaspor;Karagumruk;2;1;1
02/10/2023;Kayserispor;Basaksehir;0;0;0
01/10/2023;Adana Demirspor;Alanyaspor;4;0;4
01/10/2023;Konyaspor;Besiktas;0;2;-2
01/10/2023;Fenerbahce;Rizespor;5;0;5
01/10/2023;Karagumruk;Kasimpasa;2;3;-1
30/09/2023;Galatasaray;Ankaragucu;2;1;1
30/09/2023;Istanbulspor AS;Antalyaspor;1;2;-1
30/09/2023;Trabzonspor;Pendikspor;2;1;1
30/09/2023;Sivasspor;Hatayspor;0;0;0
29/09/2023;Samsunspor;Gaziantep;1;2;-1
28/09/2023;Fenerbahce;Basaksehir;4;0;4
27/09/2023;Adana Demirspor;Besiktas;4;2;2
26/09/2023;Istanbulspor AS;Galatasaray;0;1;-1
25/09/2023;Hatayspor;Trabzonspor;3;2;1
24/09/2023;Alanyaspor;Fenerbahce;0;1;-1
24/09/2023;Kasimpasa;Adana Demirspor;2;1;1
24/09/2023;Ankaragucu;Konyaspor;1;1;0
24/09/2023;Besiktas;Kayserispor;2;1;1
23/09/2023;Antalyaspor;Samsunspor;2;0;2
23/09/2023;Basaksehir;Galatasaray;1;2;-1
23/09/2023;Pendikspor;Karagumruk;1;1;0
23/09/2023;Rizespor;Sivasspor;1;1;0
22/09/2023;Gaziantep;Istanbulspor AS;2;0;2
18/09/2023;Karagumruk;Hatayspor;0;0;0
18/09/2023;Sivasspor;Ankaragucu;1;3;-2
17/09/2023;Alanyaspor;Kasimpasa;3;3;0
17/09/2023;Trabzonspor;Besiktas;3;0;3
17/09/2023;Fenerbahce;Antalyaspor;3;2;1
17/09/2023;Istanbulspor AS;Basaksehir;0;2;-2
16/09/2023;Adana Demirspor;Pendikspor;3;0;3
16/09/2023;Galatasaray;Samsunspor;4;2;2
16/09/2023;Kayserispor;Gaziantep;2;0;2
16/09/2023;Konyaspor;Rizespor;1;2;-1
03/09/2023;Ankaragucu;Fenerbahce;0;1;-1
03/09/2023;Hatayspor;Adana Demirspor;3;3;0
03/09/2023;Besiktas;Sivasspor;2;0;2
02/09/2023;Antalyaspor;Kayserispor;1;1;0
