DATE;HOME;AWAY;FTHG;FTAG;DIFF
12/11/2023;Werder Bremen;Eintracht Frankfurt;2;2;0
12/11/2023;Bayer Leverkusen;Union Berlin;4;0;4
11/11/2023;Bochum;FC Koln;1;1;0
11/11/2023;Augsburg;Hoffenheim;1;1;0
11/11/2023;Bayern Munich;Heidenheim;4;2;2
11/11/2023;Darmstadt;Mainz;0;0;0
11/11/2023;Stuttgart;Dortmund;2;1;1
10/11/2023;B. Monchengladbach;Wolfsburg;4;0;4
05/11/2023;Heidenheim;Stuttgart;2;0;2
05/11/2023;Wolfsburg;Werder Bremen;2;2;0
04/11/2023;Dortmund;Bayern Munich;0;4;-4
04/11/2023;FC Koln;Augsburg;1;1;0
04/11/2023;Freiburg;B. Monchengladbach;3;3;0
04/11/2023;Hoffenheim;Bayer Leverkusen;2;3;-1
04/11/2023;Mainz;RB Leipzig;2;0;2
04/11/2023;Union Berlin;Eintracht Frankfurt;0;3;-3
03/11/2023;Darmstadt;Bochum;1;2;-1
29/10/2023;Bayer Leverkusen;Freiburg;2;1;1
29/10/2023;Eintracht Frankfurt;Dortmund;3;3;0
28/10/2023;RB Leipzig;FC Koln;6;0;6
28/10/2023;Augsburg;Wolfsburg;3;2;1
28/10/2023;B. Monchengladbach;Heidenheim;2;1;1
28/10/2023;Bayern Munich;Darmstadt;8;0;8
28/10/2023;Stuttgart;Hoffenheim;2;3;-1
28/10/2023;Werder Bremen;Union Berlin;2;0;2
27/10/2023;Bochum;Mainz;2;2;0
22/10/2023;Heidenheim;Augsburg;2;5;-3
22/10/2023;FC Koln;B. Monchengladbach;3;1;2
21/10/2023;Mainz;Bayern Munich;1;3;-2
21/10/2023;Darmstadt;RB Leipzig;1;3;-2
21/10/2023;Freiburg;Bochum;2;1;1
21/10/2023;Hoffenheim;Eintracht Frankfurt;1;3;-2
21/10/2023;Union Berlin;Stuttgart;0;3;-3
21/10/2023;Wolfsburg;Bayer Leverkusen;1;2;-1
20/10/2023;Dortmund;Werder Bremen;1;0;1
08/10/2023;Eintracht Frankfurt;Heidenheim;2;0;2
08/10/2023;Bayern Munich;Freiburg;3;0;3
08/10/2023;Bayer Leverkusen;FC Koln;3;0;3
07/10/2023;Werder Bremen;Hoffenheim;2;3;-1
07/10/2023;Augsburg;Darmstadt;1;2;-1
07/10/2023;Dortmund;Union Berlin;4;2;2
07/10/2023;RB Leipzig;Bochum;0;0;0
07/10/2023;Stuttgart;Wolfsburg;3;1;2
06/10/2023;B. Monchengladbach;Mainz;2;2;0
01/10/2023;Freiburg;Augsburg;2;0;2
01/10/2023;Darmstadt;Werder Bremen;4;2;2
30/09/2023;RB Leipzig;Bayern Munich;2;2;0
30/09/2023;Bochum;B. Monchengladbach;1;3;-2
30/09/2023;FC Koln;Stuttgart;0;2;-2
30/09/2023;Heidenheim;Union Berlin;1;0;1
30/09/2023;Mainz;Bayer Leverkusen;0;3;-3
30/09/2023;Wolfsburg;Eintracht Frankfurt;2;0;2
29/09/2023;Hoffenheim;Dortmund;1;3;-2
24/09/2023;Eintracht Frankfurt;Freiburg;0;0;0
24/09/2023;Bayer Leverkusen;Heidenheim;4;1;3
23/09/2023;Werder Bremen;FC Koln;2;1;1
23/09/2023;Augsburg;Mainz;2;1;1
23/09/2023;B. Monchengladbach;RB Leipzig;0;1;-1
23/09/2023;Bayern Munich;Bochum;7;0;7
23/09/2023;Dortmund;Wolfsburg;1;0;1
23/09/2023;Union Berlin;Hoffenheim;0;2;-2
22/09/2023;Stuttgart;Darmstadt;3;1;2
17/09/2023;Darmstadt;B. Monchengladbach;3;3;0
17/09/2023;Heidenheim;Werder Bremen;4;2;2
16/09/2023;Bochum;Eintracht Frankfurt;1;1;0
16/09/2023;FC Koln;Hoffenheim;1;3;-2
16/09/2023;Freiburg;Dortmund;2;4;-2
16/09/2023;Mainz;Stuttgart;1;3;-2
16/09/2023;RB Leipzig;Augsburg;3;0;3
16/09/2023;Wolfsburg;Union Berlin;2;1;1
15/09/2023;Bayern Munich;Bayer Leverkusen;2;2;0
03/09/2023;Union Berlin;RB Leipzig;0;3;-3
03/09/2023;Eintracht Frankfurt;FC Koln;1;1;0
02/09/2023;B. Monchengladbach;Bayern Munich;1;2;-1
02/09/2023;Augsburg;Bochum;2;2;0
02/09/2023;Bayer Leverkusen;Darmstadt;5;1;4
02/09/2023;Hoffenheim;Wolfsburg;3;1;2
02/09/2023;Stuttgart;Freiburg;5;0;5
02/09/2023;Werder Bremen;Mainz;4;0;4
01/09/2023;Dortmund;Heidenheim;2;2;0
27/08/2023;Bayern Munich;Augsburg;3;1;2
27/08/2023;Mainz;Eintracht Frankfurt;1;1;0
26/08/2023;B. Monchengladbach;Bayer Leverkusen;0;3;-3
26/08/2023;Bochum;Dortmund;1;1;0
26/08/2023;Darmstadt;Union Berlin;1;4;-3
26/08/2023;FC Koln;Wolfsburg;1;2;-1
26/08/2023;Freiburg;Werder Bremen;1;0;1
26/08/2023;Heidenheim;Hoffenheim;2;3;-1
25/08/2023;RB Leipzig;Stuttgart;5;1;4
20/08/2023;Eintracht Frankfurt;Darmstadt;1;0;1
20/08/2023;Union Berlin;Mainz;4;1;3
19/08/2023;Dortmund;FC Koln;1;0;1
19/08/2023;Augsburg;B. Monchengladbach;4;4;0
19/08/2023;Bayer Leverkusen;RB Leipzig;3;2;1
19/08/2023;Hoffenheim;Freiburg;1;2;-1
19/08/2023;Stuttgart;Bochum;5;0;5
19/08/2023;Wolfsburg;Heidenheim;2;0;2
18/08/2023;Werder Bremen;Bayern Munich;0;4;-4
