DATE;HOME;AWAY;FTHG;FTAG;DIFF
05/11/2022;Seraing;St. Truiden;1;2;-1
05/11/2022;KV Mechelen;Waregem;2;2;0
04/11/2022;Genk;Charleroi;4;1;3
30/10/2022;Charleroi;Antwerp;1;0;1
30/10/2022;Leuven;Gent;1;1;0
30/10/2022;Seraing;Royale Union SG;1;2;-1
30/10/2022;Anderlecht;Eupen;4;2;2
29/10/2022;Club Brugge KV;Oostende;4;2;2
29/10/2022;Kortrijk;Cercle Brugge KSV;1;1;0
29/10/2022;Westerlo;St. Truiden;2;3;-1
29/10/2022;Waregem;St. Liege;0;3;-3
28/10/2022;Genk;KV Mechelen;3;1;2
23/10/2022;Oostende;Waregem;2;1;1
23/10/2022;St. Liege;Anderlecht;5;0;5
23/10/2022;Gent;Seraing;2;1;1
23/10/2022;Antwerp;Genk;1;3;-2
22/10/2022;Royale Union SG;Club Brugge KV;2;2;0
22/10/2022;KV Mechelen;Eupen;2;1;1
22/10/2022;St. Truiden;Leuven;0;0;0
22/10/2022;Kortrijk;Westerlo;0;2;-2
21/10/2022;Cercle Brugge KSV;Charleroi;4;1;3
20/10/2022;Waregem;Anderlecht;3;2;1
20/10/2022;Antwerp;Oostende;3;0;3
19/10/2022;Club Brugge KV;St. Truiden;3;0;3
19/10/2022;KV Mechelen;St. Liege;2;0;2
19/10/2022;Royale Union SG;Gent;2;0;2
18/10/2022;Genk;Westerlo;6;1;5
18/10/2022;Seraing;Cercle Brugge KSV;0;1;-1
18/10/2022;Charleroi;Kortrijk;2;2;0
18/10/2022;Eupen;Leuven;4;2;2
16/10/2022;Oostende;Royale Union SG;1;6;-5
16/10/2022;Anderlecht;Club Brugge KV;0;1;-1
16/10/2022;Gent;KV Mechelen;3;0;3
16/10/2022;St. Liege;Antwerp;3;0;3
15/10/2022;Leuven;Genk;0;1;-1
15/10/2022;Cercle Brugge KSV;Eupen;5;1;4
15/10/2022;St. Truiden;Charleroi;2;1;1
15/10/2022;Kortrijk;Waregem;1;3;-2
14/10/2022;Westerlo;Seraing;2;2;0
09/10/2022;Royale Union SG;Cercle Brugge KSV;2;1;1
09/10/2022;Charleroi;St. Liege;0;1;-1
09/10/2022;Eupen;Gent;0;4;-4
09/10/2022;KV Mechelen;Anderlecht;1;3;-2
08/10/2022;Club Brugge KV;Westerlo;0;2;-2
08/10/2022;Seraing;Oostende;1;1;0
08/10/2022;Waregem;Leuven;2;5;-3
08/10/2022;Genk;Kortrijk;2;1;1
07/10/2022;Antwerp;St. Truiden;2;0;2
02/10/2022;St. Truiden;Eupen;0;1;-1
02/10/2022;Kortrijk;Antwerp;2;1;1
02/10/2022;Gent;Cercle Brugge KSV;3;4;-1
02/10/2022;Anderlecht;Charleroi;0;1;-1
01/10/2022;Club Brugge KV;KV Mechelen;3;0;3
01/10/2022;Oostende;Genk;1;2;-1
01/10/2022;Westerlo;Waregem;2;0;2
01/10/2022;Leuven;Royale Union SG;0;3;-3
30/09/2022;St. Liege;Seraing;0;2;-2
