DATE;HOME;AWAY;FTHG;FTAG;DIFF
06/08/2023;First Vienna;Sturm Graz (Am);2;2;0
05/08/2023;Amstetten;Bregenz;1;2;-1
04/08/2023;Ried;Admira;2;2;0
04/08/2023;Dornbirn;Grazer AK;0;1;-1
04/08/2023;Kapfenberg;Floridsdorfer AC;1;1;0
04/08/2023;St. Polten;Lafnitz;2;0;2
04/08/2023;Stripfing;Leoben;1;4;-3
30/07/2023;Floridsdorfer AC;Ried;1;1;0
30/07/2023;Sturm Graz (Am);St. Polten;1;4;-3
28/07/2023;Admira;Stripfing;1;0;1
28/07/2023;Bregenz;First Vienna;2;0;2
28/07/2023;Grazer AK;Amstetten;3;0;3
28/07/2023;Lafnitz;Kapfenberg;3;0;3
28/07/2023;Leoben;Horn;3;2;1
28/07/2023;Liefering;Dornbirn;0;1;-1
